band,mjd,ra,dec,altitude,moon_illum_pct,moon_up,moon_sep,sky_bg,zero_point,mag_lim,airmass,zp_band_median,delta_zp_from_band_median,dark_sky_model,sky_excess_mag,sky_flux_ratio_to_model,sky_flux_excess_over_model,is_moonlit,is_cloudyish,is_cloudy_moonlit
y,61044.15244921296,80.55838368546058,-75.1774416872482,44.93840408325195,99.02863977022734,True,103.54647334693914,4502.43701171875,30.608280181884766,22.01011085510254,1.4129230976104736,30.497295379638672,-0.11098480224609375,18.6,-4483.83701171875,0.0,-1.0,True,False,False
r,60984.13236015046,20.98529170429881,-60.38583806269639,59.98885726928711,99.6029161804756,True,79.12513274029273,7721.6904296875,32.14824295043945,22.928668975830078,1.1541497707366943,32.17755126953125,0.029308319091796875,21.3,-7700.3904296875,0.0,-1.0,True,False,False
z,61049.26941728009,144.151638330993,-17.39444729956827,74.57903289794922,63.184750925462765,True,40.32116846603224,3336.551025390625,31.588743209838867,22.981700897216797,1.0372458696365356,31.58596897125244,-0.0027742385864257812,19.6,-3316.951025390625,0.0,-1.0,True,False,False
r,61013.17030032408,40.23087639529386,-28.35975489577731,69.75607299804688,98.7791429767154,True,56.533160005972746,7844.0859375,32.20280838012695,23.39346694946289,1.0648993253707886,32.17755126953125,-0.025257110595703125,21.3,-7822.7859375,0.0,-1.0,True,False,False
y,60982.288954131946,68.31484626222372,-61.590672884138854,58.320274353027344,92.17049335862427,True,82.32127959209554,3217.36669921875,30.50020980834961,22.03274154663086,1.174204707145691,30.497295379638672,-0.0029144287109375,18.6,-3198.76669921875,0.0,-1.0,True,False,False
r,60984.04387097222,348.9244461082141,-50.387679664161126,69.99134063720703,99.54093583438461,True,77.80115864830746,6762.833984375,32.15538024902344,22.958553314208984,1.0639617443084717,32.17755126953125,0.0221710205078125,21.3,-6741.533984375,0.0,-1.0,True,False,False
z,61030.35392583333,125.28135865603709,-31.330652139235827,71.83403015136719,1.7600658691407367,False,119.41380325844547,3538.239990234375,31.576229095458984,23.068920135498047,1.0516512393951416,31.58596897125244,0.009739875793457031,19.6,-3518.639990234375,0.0,-1.0,False,False,False
i,61026.25159800926,70.89516851897928,-33.831167256303914,60.531803131103516,6.944454284748202,False,120.28692853856967,1322.2491455078125,31.96984100341797,24.08123207092285,1.146941065788269,31.966468811035156,-0.0033721923828125,20.5,-1301.7491455078125,0.0,-1.0,False,False,False
z,61020.26245488426,76.4763567973768,-15.181839532418103,60.969390869140625,55.746935561557805,True,89.6421145003833,2454.540283203125,31.592681884765625,23.453075408935547,1.1421706676483154,31.58596897125244,-0.006712913513183594,19.6,-2434.940283203125,0.0,-1.0,True,False,False
i,61024.23580636574,77.10008845186132,-46.30923529070736,67.22293853759766,19.32004444890284,False,104.58771001617389,1706.399169921875,31.9831485748291,23.848339080810547,1.083654522895813,31.966468811035156,-0.016679763793945312,20.5,-1685.899169921875,0.0,-1.0,False,False,False
r,60998.29628537037,71.10029292860936,-28.29922079322413,69.88742065429688,0.9039134157577289,False,124.27798357782522,845.6229858398438,32.19258117675781,23.968692779541016,1.0641978979110718,32.17755126953125,-0.0150299072265625,21.3,-824.3229858398438,0.0,-1.0,False,False,False
r,61088.19828471065,156.60079545296824,-59.83348406359714,59.641361236572266,0.09371263362457083,False,105.84883274381222,1196.8321533203125,32.226131439208984,24.397171020507812,1.1580090522766113,32.17755126953125,-0.048580169677734375,21.3,-1175.5321533203125,0.0,-1.0,False,False,False
y,61043.263590648145,146.00376244154646,-55.013366753100954,61.555015563964844,99.74498661888882,True,91.70822288140455,4429.36279296875,30.553298950195312,22.138044357299805,1.1367756128311157,30.497295379638672,-0.056003570556640625,18.6,-4410.76279296875,0.0,-1.0,True,False,False
i,61006.24354847222,54.23126266788422,-37.17724119859465,65.25166320800781,38.761070638696026,False,80.66605684115193,1784.8834228515625,31.98080825805664,24.039813995361328,1.0999149084091187,31.966468811035156,-0.014339447021484375,20.5,-1764.3834228515625,0.0,-1.0,False,False,False
z,61010.29713125,91.05473268182836,-15.327921093475869,69.6300048828125,80.57693652885011,False,80.42984852812172,2643.604736328125,31.600753784179688,23.348587036132812,1.065921664237976,31.58596897125244,-0.014784812927246094,19.6,-2624.004736328125,0.0,-1.0,False,False,False
i,61007.190554189816,85.10606855997958,-30.549938330585835,72.4976806640625,48.42110559860478,True,101.01758935890753,2213.25439453125,31.996702194213867,23.951282501220703,1.0485870838165283,31.966468811035156,-0.030233383178710938,20.5,-2192.75439453125,0.0,-1.0,True,False,False
i,60992.13749490741,52.65160368744797,-28.33938005720416,70.88554382324219,40.178170188492466,False,106.19765123762257,2081.48388671875,31.975955963134766,23.82659912109375,1.0585918426513672,31.966468811035156,-0.009487152099609375,20.5,-2060.98388671875,0.0,-1.0,False,False,False
z,61051.340994583334,159.83927553445469,-11.436190710000895,71.18150329589844,43.122758448395196,True,44.306384605564276,3054.37060546875,31.573768615722656,22.986392974853516,1.0560022592544556,31.58596897125244,0.012200355529785156,19.6,-3034.77060546875,0.0,-1.0,True,False,False
y,61051.31253181713,131.2547935545245,-23.7661704622573,70.35951232910156,43.32558398004465,True,69.78977206072277,3505.590576171875,30.492353439331055,21.85775375366211,1.0608453750610352,30.497295379638672,0.0049419403076171875,18.6,-3486.990576171875,0.0,-1.0,True,False,False
z,61060.158613831016,87.25805282927006,6.561167230262752,49.2854118347168,1.7679593712561115,False,129.63420313683304,2577.21875,31.556425094604492,23.174047470092773,1.3167556524276733,31.58596897125244,0.02954387664794922,19.6,-2557.61875,0.0,-1.0,False,False,False
i,60999.1771371412,354.36620940718,-6.697295718677109,31.14313507080078,0.1384742072938372,False,115.46085072755443,2930.084228515625,31.91047477722168,23.315914154052734,1.9222476482391357,31.966468811035156,0.05599403381347656,20.5,-2909.584228515625,0.0,-1.0,False,False,False
z,60985.29263700231,83.47290559549447,-56.44957015375027,63.705322265625,98.95505150847912,True,85.44842726803341,4571.72607421875,31.558298110961914,22.709896087646484,1.1149722337722778,31.58596897125244,0.027670860290527344,19.6,-4552.12607421875,0.0,-1.0,True,False,False
i,61008.12937362269,26.392908933146238,6.360429196375925,49.729732513427734,58.543627962768596,True,40.609090854500984,3547.576171875,31.96932029724121,23.405872344970703,1.3082538843154907,31.966468811035156,-0.0028514862060546875,20.5,-3527.076171875,0.0,-1.0,True,False,False
r,61052.30858478009,164.09629981918192,-58.86102513625295,60.038246154785156,34.04549222864026,True,55.085117153801015,1367.962890625,32.209529876708984,24.33655548095703,1.1534180641174316,32.17755126953125,-0.031978607177734375,21.3,-1346.662890625,0.0,-1.0,True,False,False
i,60988.04006582176,351.53163052324066,-0.3815489372612941,59.996726989746094,82.031522285459,False,103.92590620077718,2593.98876953125,31.989871978759766,23.79936981201172,1.1541498899459839,31.966468811035156,-0.023403167724609375,20.5,-2573.48876953125,0.0,-1.0,False,False,False
y,60981.294799027775,58.71579527539872,-59.45354718927749,58.37198257446289,84.83410501944732,True,76.69224363276243,4406.46044921875,30.494415283203125,21.62923812866211,1.1733877658843994,30.497295379638672,0.002880096435546875,18.6,-4387.86044921875,0.0,-1.0,True,False,False
r,60997.30979232639,96.45020161118224,-43.392968318868064,76.77694702148438,3.360078254894827,False,96.03259121714062,1034.094970703125,31.891109466552734,24.050914764404297,1.0270863771438599,32.17755126953125,0.2864418029785156,21.3,-1012.794970703125,0.0,-1.0,False,False,False
i,60999.124718252315,8.726753570847436,-44.07959529716345,66.37918090820312,0.16319273641645093,False,101.98320718856344,1013.560546875,31.227062225341797,23.630971908569336,1.0905746221542358,31.966468811035156,0.7394065856933594,20.5,-993.060546875,0.0,-1.0,False,True,False
r,61033.09776858796,85.00074508574684,-27.174383656799804,65.23391723632812,14.529607564919921,True,111.00638919544076,803.1351928710938,32.1340446472168,23.728904724121094,1.101272702217102,32.17755126953125,0.043506622314453125,21.3,-781.8351928710938,1.8446876982e-313,-1.0,False,False,False
g,60975.12108880787,41.374782382666936,-25.971831426359884,60.44697952270508,25.295728840138278,True,106.01836841718521,875.6188354492188,31.875225067138672,24.0931396484375,1.1497808694839478,32.23981475830078,0.3645896911621094,22.2,-853.4188354492187,0.0,-1.0,True,True,True
r,61005.05968023148,8.825570768548792,-16.632230973163917,74.95468139648438,27.448606654102758,True,55.77880968572595,1425.0880126953125,32.19786071777344,24.10214614868164,1.0350815057754517,32.17755126953125,-0.0203094482421875,21.3,-1403.7880126953125,0.0,-1.0,True,False,False
r,61091.19055008102,150.23829497304217,2.1733698381631426,57.60798645019531,8.257808378740744,False,146.80839242406864,1244.734130859375,32.19950866699219,24.399402618408203,1.1832484006881714,32.17755126953125,-0.0219573974609375,21.3,-1223.434130859375,0.0,-1.0,False,False,False
z,61009.328487638886,95.35256086342034,-29.407530180806717,71.617431640625,71.15241513960753,False,94.88329254239919,2997.81103515625,31.607975006103516,23.185028076171875,1.0529474020004272,31.58596897125244,-0.02200603485107422,19.6,-2978.21103515625,0.0,-1.0,False,False,False
y,61043.295662094904,161.98881469330144,-58.45245116992443,57.33817672729492,99.76213412161897,True,100.06608500042721,4524.18896484375,30.54630470275879,22.06554412841797,1.1870951652526855,30.497295379638672,-0.04900932312011719,18.6,-4505.58896484375,0.0,-1.0,True,False,False
y,61045.178590625,68.38614655544566,-6.56243408095142,53.54829406738281,95.52898477190747,True,68.256557313304,4147.55810546875,30.580074310302734,21.964879989624023,1.2409322261810303,30.497295379638672,-0.0827789306640625,18.6,-4128.95810546875,0.0,-1.0,True,False,False
y,61050.20315150463,106.01205186661468,-9.112288584003473,68.26126861572266,53.94074790081513,True,85.65432127335693,1766.664794921875,30.46842384338379,22.272092819213867,1.0758862495422363,30.497295379638672,0.028871536254882812,18.6,-1748.064794921875,0.0,-1.0,True,False,False
r,61028.34369707176,140.33386802073215,8.62141673689705,51.24767303466797,0.554045910452472,False,118.9521030769764,1143.4951171875,32.16570281982422,24.216943740844727,1.2807307243347168,32.17755126953125,0.01184844970703125,21.3,-1122.1951171875,0.0,-1.0,False,False,False
y,61091.28776353009,177.61018171879633,2.7212857852067622,56.84333419799805,9.062411751772359,False,169.65416435159872,4128.90966796875,29.736038208007812,21.21091079711914,1.1931630373001099,30.497295379638672,0.7612571716308594,18.6,-4110.30966796875,0.0,-1.0,False,True,False
r,61016.12360662037,30.716909701569406,-31.827728628115025,73.88565826416016,92.69518962562479,True,94.23227475432874,2985.91259765625,32.18925857543945,23.535287857055664,1.040204644203186,32.17755126953125,-0.011707305908203125,21.3,-2964.61259765625,0.0,-1.0,True,False,False
r,61012.16907207176,81.2850912645708,-25.177860186645592,72.16493225097656,94.83967598778997,True,60.88905720058999,5081.3271484375,32.20829772949219,23.477964401245117,1.0505489110946655,32.17755126953125,-0.0307464599609375,21.3,-5060.0271484375,0.0,-1.0,True,False,False
i,60987.22633946759,57.33417329752376,-0.31870970342791477,59.99189758300781,88.9939180102799,True,38.38108326750129,6697.734375,31.993873596191406,22.885194778442383,1.1541924476623535,31.966468811035156,-0.02740478515625,20.5,-6677.234375,0.0,-1.0,True,False,False
r,60982.18707424768,54.94913162330251,-48.10625299837629,68.4078140258789,91.67217423245653,True,68.60395887113117,4556.2919921875,32.16579055786133,23.326385498046875,1.0754234790802002,32.17755126953125,0.011760711669921875,21.3,-4534.9919921875,0.0,-1.0,True,False,False
i,61027.14351013889,19.796148580776748,-28.723307029561912,48.748802185058594,3.5010351576662604,False,112.48521473164368,1899.493896484375,31.96466064453125,24.105390548706055,1.326704740524292,31.966468811035156,0.00180816650390625,20.5,-1878.993896484375,0.0,-1.0,False,False,False
r,61005.06594596065,10.934773100238807,-16.631348980610113,74.89693450927734,27.497064802171757,True,57.67824686980901,1418.684326171875,32.17026901245117,23.852399826049805,1.0353562831878662,32.17755126953125,0.007282257080078125,21.3,-1397.384326171875,0.0,-1.0,True,False,False
i,61045.05887090278,118.96350330817678,-31.99547620700943,35.82614517211914,95.94299345221829,True,54.98631104415838,4603.546875,31.967504501342773,23.332096099853516,1.7056540250778198,31.966468811035156,-0.0010356903076171875,20.5,-4583.046875,0.0,-1.0,True,False,False
g,60999.05443945602,339.31611445782534,-5.561436490416811,53.54976272583008,0.2112750056391166,False,104.64215535344847,676.574462890625,32.21058654785156,24.17348861694336,1.2408846616744995,32.23981475830078,0.02922821044921875,22.2,-654.374462890625,1.7791593354084972e-262,-1.0,False,False,False
r,61013.16987922454,40.23087386267853,-28.35975504317616,69.88739776611328,98.77854546696906,True,56.5306206263147,7837.7880859375,32.20323181152344,23.409809112548828,1.0640097856521606,32.17755126953125,-0.0256805419921875,21.3,-7816.4880859375,0.0,-1.0,True,False,False
r,61018.20976078704,25.12719175572372,-26.145587682154627,39.742984771728516,76.16018347470653,True,118.95315965862781,3120.1630859375,32.13574981689453,23.64580535888672,1.5579792261123657,32.17755126953125,0.04180145263671875,21.3,-3098.8630859375,0.0,-1.0,True,False,False
r,60983.30195354167,13.06703665941258,-12.42031730630938,24.866119384765625,97.3600188240479,True,26.128693720861328,25171.8671875,32.03722381591797,22.023639678955078,2.3569180965423584,32.17755126953125,0.14032745361328125,21.3,-25150.5671875,0.0,-1.0,True,False,False
i,60992.12186612269,46.66150215384412,-28.35046422090916,71.18189239501953,40.36661895197302,False,111.28410727060624,2093.530517578125,31.977100372314453,23.720745086669922,1.0567128658294678,31.966468811035156,-0.010631561279296875,20.5,-2073.030517578125,0.0,-1.0,False,False,False
i,60992.20160800926,73.00902999733376,-27.98027939716818,73.23735809326172,39.46226846292382,False,89.10017135197344,1979.593017578125,31.98159408569336,23.762935638427734,1.0446076393127441,31.966468811035156,-0.015125274658203125,20.5,-1959.093017578125,0.0,-1.0,False,False,False
u,60994.20981137732,16.28664144133712,-44.46534732290615,53.78982925415039,21.325962744284887,False,133.13088774851056,49.151058197021484,30.145774841308594,23.652645111083984,1.2373484373092651,30.217243194580078,0.07146835327148438,22.0,-27.151058197021484,1.3790395485401135e-11,-0.9999999999862096,False,False,False
r,61005.08150034722,349.38958434778016,-25.862321952510673,59.774959564208984,27.621259032043362,True,36.373502922806516,2051.8017578125,32.18479919433594,23.634061813354492,1.1555842161178589,32.17755126953125,-0.0072479248046875,21.3,-2030.5017578125,0.0,-1.0,True,False,False
i,60979.18657012731,75.11379740621113,-48.681810223770555,55.071754455566406,64.91806679444603,True,90.39835766850868,2386.98095703125,31.98354148864746,23.665618896484375,1.2195013761520386,31.966468811035156,-0.017072677612304688,20.5,-2366.48095703125,0.0,-1.0,True,False,False
g,61034.316952291665,108.35039902872926,-62.71831289612597,52.569984436035156,24.757794881699773,False,98.60238464888889,595.5975952148438,32.24312973022461,24.54568862915039,1.2572680711746216,32.23981475830078,-0.003314971923828125,22.2,-573.3975952148437,4.374837378530992e-230,-1.0,False,False,False
z,61046.19449303241,74.26073779141731,-62.77392263405094,52.03843688964844,89.66180829081307,True,96.1775469360905,2905.43017578125,31.60859489440918,23.43808364868164,1.2661669254302979,31.58596897125244,-0.02262592315673828,19.6,-2885.83017578125,0.0,-1.0,True,False,False
r,61059.23265517361,107.23061636846461,-34.40913330547695,69.32581329345703,0.22369945521380497,False,121.1035624990997,1184.12939453125,32.20244216918945,24.317596435546875,1.0678834915161133,32.17755126953125,-0.024890899658203125,21.3,-1162.82939453125,0.0,-1.0,False,False,False
y,61043.248147604165,123.87478694157394,-54.87161486863882,65.21435546875,99.73684195153952,True,85.45735156626779,4519.42724609375,30.570846557617188,22.124969482421875,1.100855827331543,30.497295379638672,-0.07355117797851562,18.6,-4500.82724609375,0.0,-1.0,True,False,False
i,60992.03623947917,16.967230775785673,-28.38735675604416,70.10321807861328,41.47797637741238,False,136.28734001575,2255.8046875,31.982234954833984,23.901016235351562,1.063726782798767,31.966468811035156,-0.015766143798828125,20.5,-2235.3046875,0.0,-1.0,False,False,False
